The graph dataset locates at /work/03924/xuehaiq/maverick2/jingji/gnn_datasets/ogbn-arxiv
The number of GCN layers: 3
The number of hidden units: 128
The number of training epoches: 1000
Learning rate: 0.010000
Initialized node c227-104.maverick2.tacc.utexas.edu
Building the CSR structure...
        It takes 0.070 seconds.
Building the CSC structure...
        It takes 0.062 seconds.
Building the Feature Vector...
        It takes 0.075 seconds.
Building the Label Vector...
        It takes 0.031 seconds.
Number of classes: 40
Number of feature dimensions: 128
*** Allocating resources for all tensors...
    OP_TYPE: OPERATOR_INPUT
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_RELU
    OP_TYPE: OPERATOR_WEIGHT
    OP_TYPE: OPERATOR_MATMUL
    OP_TYPE: OPERATOR_AGGREGATION
    OP_TYPE: OPERATOR_SOFTMAX
*** Done allocating resource.
*** Preparing the input tensor...
*** Done preparing the input tensor.
*** Preparing the STD tensor...
    Number of labels: 40
    Number of vertices: 169343
*** Done preparing the STD tensor.
*** Done preparing the weight tensor.

****** Start model training... ******
    Epoch 315:        Loss 0.86740, Accuracy 0.714
    Epoch 316:        Loss 0.86713, Accuracy 0.714
    Epoch 317:        Loss 0.86688, Accuracy 0.714
    Epoch 318:        Loss 0.86663, Accuracy 0.714
    Epoch 319:        Loss 0.86638, Accuracy 0.714
    Epoch 320:        Loss 0.86612, Accuracy 0.714
    Epoch 321:        Loss 0.86585, Accuracy 0.714
    Epoch 322:        Loss 0.86559, Accuracy 0.714
    Epoch 323:        Loss 0.86533, Accuracy 0.714
    Epoch 324:        Loss 0.86508, Accuracy 0.714
    Epoch 325:        Loss 0.86484, Accuracy 0.715
    Epoch 326:        Loss 0.86459, Accuracy 0.715
    Epoch 327:        Loss 0.86434, Accuracy 0.715
    Epoch 328:        Loss 0.86409, Accuracy 0.715
    Epoch 329:        Loss 0.86385, Accuracy 0.715
    Epoch 330:        Loss 0.86360, Accuracy 0.715
    Epoch 331:        Loss 0.86336, Accuracy 0.715
    Epoch 332:        Loss 0.86312, Accuracy 0.715
    Epoch 333:        Loss 0.86287, Accuracy 0.715
    Epoch 334:        Loss 0.86262, Accuracy 0.715
    Epoch 335:        Loss 0.86238, Accuracy 0.716
    Epoch 336:        Loss 0.86213, Accuracy 0.716
    Epoch 337:        Loss 0.86188, Accuracy 0.716
    Epoch 338:        Loss 0.86163, Accuracy 0.716
    Epoch 339:        Loss 0.86139, Accuracy 0.716
    Epoch 340:        Loss 0.86115, Accuracy 0.716
    Epoch 341:        Loss 0.86090, Accuracy 0.716
    Epoch 342:        Loss 0.86067, Accuracy 0.716
    Epoch 343:        Loss 0.86043, Accuracy 0.716
    Epoch 344:        Loss 0.86020, Accuracy 0.716
    Epoch 345:        Loss 0.85998, Accuracy 0.716
    Epoch 346:        Loss 0.85980, Accuracy 0.716
    Epoch 347:        Loss 0.85966, Accuracy 0.717
    Epoch 348:        Loss 0.85948, Accuracy 0.717
    Epoch 349:        Loss 0.85929, Accuracy 0.717
    Epoch 350:        Loss 0.85897, Accuracy 0.717
    Epoch 351:        Loss 0.85865, Accuracy 0.717
    Epoch 352:        Loss 0.85834, Accuracy 0.717
    Epoch 353:        Loss 0.85809, Accuracy 0.717
    Epoch 354:        Loss 0.85791, Accuracy 0.717
    Epoch 355:        Loss 0.85774, Accuracy 0.717
    Epoch 356:        Loss 0.85754, Accuracy 0.717
    Epoch 357:        Loss 0.85728, Accuracy 0.717
    Epoch 358:        Loss 0.85702, Accuracy 0.717
    Epoch 359:        Loss 0.85675, Accuracy 0.717
    Epoch 360:        Loss 0.85649, Accuracy 0.718
    Epoch 361:        Loss 0.85627, Accuracy 0.718
    Epoch 362:        Loss 0.85607, Accuracy 0.718
    Epoch 363:        Loss 0.85587, Accuracy 0.718
    Epoch 364:        Loss 0.85566, Accuracy 0.718
    Epoch 365:        Loss 0.85544, Accuracy 0.718
    Epoch 366:        Loss 0.85521, Accuracy 0.718
    Epoch 367:        Loss 0.85496, Accuracy 0.718
    Epoch 368:        Loss 0.85472, Accuracy 0.718
    Epoch 369:        Loss 0.85448, Accuracy 0.718
    Epoch 370:        Loss 0.85425, Accuracy 0.718
    Epoch 371:        Loss 0.85403, Accuracy 0.718
    Epoch 372:        Loss 0.85381, Accuracy 0.719
    Epoch 373:        Loss 0.85359, Accuracy 0.719
    Epoch 374:        Loss 0.85338, Accuracy 0.719
    Epoch 375:        Loss 0.85317, Accuracy 0.719
    Epoch 376:        Loss 0.85296, Accuracy 0.719
    Epoch 377:        Loss 0.85276, Accuracy 0.719
    Epoch 378:        Loss 0.85258, Accuracy 0.719
    Epoch 379:        Loss 0.85241, Accuracy 0.719
    Epoch 380:        Loss 0.85230, Accuracy 0.719
    Epoch 381:        Loss 0.85223, Accuracy 0.719
    Epoch 382:        Loss 0.85227, Accuracy 0.718
    Epoch 383:        Loss 0.85234, Accuracy 0.719
    Epoch 384:        Loss 0.85270, Accuracy 0.718
    Epoch 385:        Loss 0.85303, Accuracy 0.719
    Epoch 386:        Loss 0.85372, Accuracy 0.717
    Epoch 387:        Loss 0.85357, Accuracy 0.719
    Epoch 388:        Loss 0.85315, Accuracy 0.718
    Epoch 389:        Loss 0.85164, Accuracy 0.720
    Epoch 390:        Loss 0.85031, Accuracy 0.719
    Epoch 391:        Loss 0.84981, Accuracy 0.720
    Epoch 392:        Loss 0.85005, Accuracy 0.720
    Epoch 393:        Loss 0.85042, Accuracy 0.719
    Epoch 394:        Loss 0.85023, Accuracy 0.720
    Epoch 395:        Loss 0.84961, Accuracy 0.719
    Epoch 396:        Loss 0.84887, Accuracy 0.720
    Epoch 397:        Loss 0.84852, Accuracy 0.721
    Epoch 398:        Loss 0.84857, Accuracy 0.720
    Epoch 399:        Loss 0.84870, Accuracy 0.721
    Epoch 400:        Loss 0.84857, Accuracy 0.720
    Epoch 401:        Loss 0.84814, Accuracy 0.721
    Epoch 402:        Loss 0.84768, Accuracy 0.721
    Epoch 403:        Loss 0.84741, Accuracy 0.721
    Epoch 404:        Loss 0.84730, Accuracy 0.721
    Epoch 405:        Loss 0.84712, Accuracy 0.721
    Epoch 406:        Loss 0.84688, Accuracy 0.721
    Epoch 407:        Loss 0.84660, Accuracy 0.721
    Epoch 408:        Loss 0.84642, Accuracy 0.721
    Epoch 409:        Loss 0.84632, Accuracy 0.721
    Epoch 410:        Loss 0.84614, Accuracy 0.721
    Epoch 411:        Loss 0.84586, Accuracy 0.722
    Epoch 412:        Loss 0.84553, Accuracy 0.722
    Epoch 413:        Loss 0.84531, Accuracy 0.722
    Epoch 414:        Loss 0.84516, Accuracy 0.722
    Epoch 415:        Loss 0.84502, Accuracy 0.722
    Epoch 416:        Loss 0.84484, Accuracy 0.722
    Epoch 417:        Loss 0.84462, Accuracy 0.722
    Epoch 418:        Loss 0.84442, Accuracy 0.722
    Epoch 419:        Loss 0.84426, Accuracy 0.722
    Epoch 420:        Loss 0.84411, Accuracy 0.722
    Epoch 421:        Loss 0.84393, Accuracy 0.722
    Epoch 422:        Loss 0.84373, Accuracy 0.722
    Epoch 423:        Loss 0.84357, Accuracy 0.722
    Epoch 424:        Loss 0.84343, Accuracy 0.722
    Epoch 425:        Loss 0.84331, Accuracy 0.722
    Epoch 426:        Loss 0.84321, Accuracy 0.722
    Epoch 427:        Loss 0.84311, Accuracy 0.723
    Epoch 428:        Loss 0.84303, Accuracy 0.722
